task,CreationTimestamp,ProcessID,ParentPID,CommandLine,Image,ProcessType,Registry,Files,Modules,DroppedFiles,DebugStrings,EventsCounters_Network,Scores_Network,Autostart,LowAccess,FileType,Priority,unknown_ip,Suspicious_ip,Malicious_ip,whitelist_ip,unsafe_ip,unknown_domain,Suspicious_domain,Malicious_domain,whitelist_domain,unsafe_domain,unknown_http_request,Suspicious_http_request,Malicious_http_request,whitelist_http_request,unsafe_http_request,HKEY_LOCAL_MACHINE,HKEY_CLASSES_ROOT,HKEY_USERS,HKEY_CURRENT_CONFIG,HKEY_CURRENT_USER,startup_registry_keys,active_setup_registry_keys,services_registry_keys,dll_injection_registry_keys,shell_spawning_registry_keys,internet_settings_registry_keys,bho_registry_keys,label
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276940124,2512,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=gpu-process --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --gpu-preferences=KAAAAAAAAADgAAAgAQAAAAAAAAAAAGAAAAAAAAAAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAFAAAAEAAAAAAAAAAAAAAABgAAABAAAAAAAAAAAQAAAAUAAAAQAAAAAAAAAAEAAAAGAAAA --service-request-channel-token=9739274401324627348 --mojo-platform-channel-handle=1008 --ignored="" --type=renderer "" /prefetch:2",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,3137,78,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276940171,608,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=network --service-request-channel-token=5124811096850102884 --mojo-platform-channel-handle=1624 /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,18,1948,76,9,0,149,True,False,False,BRW-CHR,0,0,0,0,15,3,0,0,0,15,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276940749,2972,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --instant-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=7612065260601233050 --renderer-client-id=6 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=508 /prefetch:1",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,1293,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276940929,1628,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=10445398844317990372 --renderer-client-id=7 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2460 /prefetch:1",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,353,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276941020,2532,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=17327273968950368687 --renderer-client-id=4 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2548 /prefetch:1",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,451,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276942879,2400,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=10804612085759170666 --mojo-platform-channel-handle=2580 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,311,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276942914,2924,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=12212955367184215732 --mojo-platform-channel-handle=3420 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,322,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276945343,1524,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --disable-gpu-compositing --lang=en-US --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=5438554759190226969 --renderer-client-id=10 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=3556 /prefetch:1",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,352,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276946130,4088,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=17006566054053053615 --mojo-platform-channel-handle=2352 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,324,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276946193,2496,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=6275130045206370092 --mojo-platform-channel-handle=3756 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,322,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276948962,2376,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=11208028074689470459 --mojo-platform-channel-handle=3532 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,319,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276949715,2720,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=1531730518835342236 --mojo-platform-channel-handle=3368 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,513,118,1,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276950126,3092,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=8401243469977706069 --mojo-platform-channel-handle=3380 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,321,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276950462,2760,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=8400804838696027692 --mojo-platform-channel-handle=3984 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,1060,118,46,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276950923,1348,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --disable-gpu-compositing --lang=en-US --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=17227350906335469993 --renderer-client-id=17 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=3992 /prefetch:1",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,441,59,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276951316,1508,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=9204270282192772020 --mojo-platform-channel-handle=3868 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,350,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276952104,2372,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=1471217928770629919 --mojo-platform-channel-handle=3812 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,501,118,1,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276952454,3700,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=2986636206155833976 --mojo-platform-channel-handle=3828 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,319,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276952776,772,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=13742745193459300683 --mojo-platform-channel-handle=3860 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,1306,118,63,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276953564,960,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=7439621917220653907 --mojo-platform-channel-handle=4464 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,325,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276954283,2796,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=7638680616854838339 --mojo-platform-channel-handle=3892 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,484,118,1,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276954685,1816,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=10926582953151229686 --mojo-platform-channel-handle=3792 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,322,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276955126,1760,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=gpu-process --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --disable-gpu-sandbox --use-gl=disabled --gpu-preferences=KAAAAAAAAADgAAAgAQAAAAAAAAAAAGAAAAAAAAAAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAFAAAAEAAAAAAAAAAAAAAABgAAABAAAAAAAAAAAQAAAAUAAAAQAAAAAAAAAAEAAAAGAAAA --service-request-channel-token=12359144456535177917 --mojo-platform-channel-handle=2368 /prefetch:2",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,379,146,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276955202,2364,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=11223937257790460773 --mojo-platform-channel-handle=1320 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,961,118,40,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276956040,1520,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --lang=en-US --service-sandbox-type=utility --service-request-channel-token=6160751877074915757 --mojo-platform-channel-handle=3856 --ignored="" --type=renderer "" /prefetch:8",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,345,118,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276959244,572,292,"""C:\Program Files\Internet Explorer\iexplore.exe"" ",C:\Program Files\Internet Explorer\iexplore.exe,Probably manual launch or APC inject,133,994,96,2,0,3,True,False,False,BRW-IE,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,37,0,0,0,0,0,1,0,1
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276959641,3572,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --disable-gpu-compositing --lang=en-US --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=1409602185640309324 --renderer-client-id=28 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=3596 /prefetch:1",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,274,59,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276959818,2720,572,"""C:\Program Files\Internet Explorer\iexplore.exe"" SCODEF:572 CREDAT:267521 /prefetch:2",C:\Program Files\Internet Explorer\iexplore.exe,Child process,75,833,156,0,0,0,False,False,False,BRW-IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276960178,1340,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --disable-gpu-compositing --lang=en-US --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=10680885435563915921 --renderer-client-id=29 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=2436 /prefetch:1",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,265,59,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad9701aa-f43d-4a6f-8991-586c0914b35b,1611276962647,1704,2920,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --field-trial-handle=1028,4341408071539312872,16853090719447496709,131072 --enable-features=PasswordImport --disable-gpu-compositing --lang=en-US --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=9757177639877723837 --renderer-client-id=30 --no-v8-untrusted-code-mitigations --mojo-platform-channel-handle=3820 /prefetch:1",C:\Program Files\Google\Chrome\Application\chrome.exe,Child process,0,325,59,0,0,0,False,False,False,BRW-CHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adf52a0b-319f-4c6e-a2cb-8ac5f40c2973,1611264142857,2644,376,"""C:\Windows\System32\rundll32.exe"" C:\ProgramData\C:\Users\admin\Desktop\NG-Opportunity.doc,SMain S-7-43-8423-97048307-383378-8483",C:\Windows\System32\rundll32.exe,Main process,0,118,56,0,0,0,False,False,False,WIN-SYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aec5f60e-52b6-4b3a-a706-8caf7b569a94,1611306450549,2536,356,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\BTID-316.doc""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1653,3744,136,33,0,5,True,False,False,OFS,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,65,0,0,0,0,0,1,0,1
af6ee3a8-bebc-4341-9c25-24ea460fe979,1611387861319,3932,292,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\ThePinkPantherShow.txt.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,2002,5235,107,5,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,62,0,0,0,0,0,1,0,1
afc2a01b-f761-4ea5-b423-951a16488fb8,1611132757783,3812,292,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,548,907,84,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,46,0,0,0,0,0,1,0,1
b2fb3536-57a9-4bdc-a321-91b415798c42,1611299884934,2912,1292,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,1355,910,78,2,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,50,0,0,0,0,0,1,0,1
b4583bc4-e0dc-4481-ba45-79caaf84be79,1611343356487,2596,612,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,258,684,87,2,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,35,0,0,0,0,0,1,0,1
b7a26454-4cb9-458d-8ec5-608e87f3f97a,1611253383756,2388,292,"""C:\Program Files\Microsoft Office\Office14\POWERPNT.EXE"" ""C:\Users\admin\AppData\Local\Temp\21 Janvier 2021.pptx""",C:\Program Files\Microsoft Office\Office14\POWERPNT.EXE,Main process,623,1099,92,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,45,0,0,0,0,0,1,0,1
b8231396-0733-4fe7-a591-b332409e8140,1611247161572,2528,376,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\Malware.doc""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1229,4256,137,3,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,58,0,0,0,0,0,1,0,1
be283612-b1fa-4b43-81aa-6fcd99148c70,1611262277174,2732,612,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,559,1049,98,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,47,0,0,0,0,0,1,0,1
c3f7c80e-39e4-471e-94f3-46c884644b5b,1611334280112,560,612,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,212,696,87,1,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,30,0,0,0,0,0,1,0,1
c44a24b6-7187-4cc6-ae99-9ee2bc28eb3d,1611298311267,3448,464,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,964,5855,239,40,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,34,0,0,0,0,0,1,0,1
c6310230-dc94-4f99-bd7d-e3298575bafb,1611321993348,1472,292,"""C:\Program Files\Microsoft Office\Office14\EXCEL.EXE"" /dde",C:\Program Files\Microsoft Office\Office14\EXCEL.EXE,Main process,552,962,86,2,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,46,0,0,0,0,0,1,0,1
c85058f8-d043-4b4f-8cdb-c9920263cfa1,1611328542127,2288,612,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\invoice.docx""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1531,3715,113,4,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,0,0,0,0,0,1,0,1
ca5435b8-0c8b-4bb9-a9a9-4cba525532de,1611151040175,2348,372,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\E47887 2001 012021 849-8576.doc""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1905,4769,109,3,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,65,0,0,0,0,0,1,0,1
cadb8e8f-3beb-4039-852f-5d403ef2561f,1611137355672,2312,292,"""C:\Program Files\Microsoft Office\Office14\WINWORD.EXE"" /n ""C:\Users\admin\AppData\Local\Temp\7943bf9cc7b2adf50f7f92dd37347381e6d0aef23b34a3cd0a3afcda1d72e16d.docm""",C:\Program Files\Microsoft Office\Office14\WINWORD.EXE,Main process,1557,1656,182,4,0,0,False,False,False,OFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,66,0,0,0,0,0,1,0,1
cadb8e8f-3beb-4039-852f-5d403ef2561f,1611137377000,3812,292,"""C:\Program Files\Internet Explorer\iexplore.exe"" ",C:\Program Files\Internet Explorer\iexplore.exe,Probably manual launch or APC inject,172,1219,180,12,0,12,True,False,False,BRW-IE,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,53,0,0,0,0,0,1,0,1
cadb8e8f-3beb-4039-852f-5d403ef2561f,1611137377359,3012,3812,"""C:\Program Files\Internet Explorer\iexplore.exe"" SCODEF:3812 CREDAT:267521 /prefetch:2",C:\Program Files\Internet Explorer\iexplore.exe,Child process,99,914,198,0,0,0,False,False,False,BRW-IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1
